2022-04-27 , DRN006856 ,               5390 ,     7 , 7            ,        55 ,                0.08 ,                   0
2022-04-27 , DRN006876 ,               4513 ,     8 , 13           ,        47 ,                0.08 ,                0.01
2022-04-27 , DRN007635 ,               7605 ,    13 , 11           ,        77 ,                0.05 ,                0.01
2022-04-27 , DRN006819 ,               4497 ,     9 , 10           ,        51 ,                0.41 ,                0.06
2022-04-27 , DRN007133 ,               1768 ,     2 , 11           ,        15 ,                 0.5 ,                0.29
2022-04-27 , DRN002786 ,               6042 ,    11 , 13           ,        70 , 0.44000000000000006 , 0.06999999999999999
2022-04-27 , DRN003418 ,               4840 ,    12 , 12           ,        30 ,                0.19 ,                0.04
2022-04-27 , DRN002944 ,               5373 ,    12 , 12           ,        45 ,                0.09 ,                0.02
2022-04-27 , DRN002788 ,               4844 ,    10 , 12           ,        60 ,                0.24 ,                0.02
2022-04-27 , DRN003192 ,               6339 ,    10 , 13           ,        59 ,                0.15 ,                   0
2022-04-27 , DRN002744 ,               1478 ,     3 , 4            ,        19 ,                0.67 ,                   0
2022-04-27 , DRN003207 ,               5861 ,    12 , 14           ,        73 ,                 0.2 ,                0.01
2022-04-27 , DRN003529 ,               4802 ,    12 , 12           ,        47 , 0.13999999999999999 ,                0.02
2022-04-27 , DRN003132 ,               6298 ,    12 , 12           ,        68 ,                0.37 ,                0.04
2022-04-27 , DRN003238 ,               2763 ,     4 , 7            ,        32 , 0.06999999999999999 ,                0.02
2022-04-27 , DRN003252 ,               7765 ,    12 , 12           ,        92 ,                0.12 ,                0.01
2022-04-27 , DRN002980 ,               4938 ,    12 , 13           ,        52 ,                0.62 ,                0.06
2022-04-27 , DRN006209 ,               5170 ,     9 , 11           ,        46 ,                 0.2 ,                0.03
2022-04-27 , DRN002955 ,                866 ,     2 , 2            ,        11 ,                0.03 ,                   0
2022-04-27 , DRN007001 ,               3431 ,     6 , 5            ,        37 ,                0.71 , 0.21000000000000002
2022-04-27 , DRN005384 ,               2380 ,     3 , 5            ,        25 , 0.22999999999999998 ,                0.06
2022-04-27 , DRN003383 ,               2501 ,     6 , 11           ,        21 ,                0.89 ,                   0
2022-04-27 , DRN003818 ,               3055 ,     5 , 11           ,        32 ,                   1 ,                0.08
2022-04-27 , DRN004630 ,               6196 ,    11 , 12           ,        58 ,                0.16 ,                0.02
2022-04-27 , DRN004415 ,               7042 ,    14 , 11           ,        82 , 0.13999999999999999 ,                0.01
2022-04-27 , DRN004563 ,               6801 ,    12 , 11           ,        66 , 0.21000000000000002 ,                0.05
2022-04-27 , DRN006145 ,               4078 ,    11 , 12           ,        35 ,                 0.3 ,                   0
2022-04-27 , DRN005151 ,               6469 ,    16 , 13           ,        64 ,                0.37 ,                   0
2022-04-27 , DRN002933 ,               1685 ,     4 , 12           ,        16 ,                0.35 ,                   0
2022-04-27 , DRN004356 ,               5145 ,    12 , 10           ,        63 , 0.44000000000000006 ,                0.03
2022-04-27 , DRN006297 ,               6357 ,     9 , 10           ,        61 ,                0.06 ,                0.01
2022-04-27 , DRN001933 ,              21645 ,     8 , 9            ,       109 ,  0.6900000000000001 ,                   0
2022-04-27 , DRN005233 ,              10272 ,    10 , 10           ,        72 ,                0.24 ,                0.03
2022-04-27 , DRN004059 ,              17474 ,    11 , 13           ,       117 ,                0.89 ,                0.16
2022-04-27 , DRN000515 ,               8692 ,     6 , 7            ,        70 ,                0.26 ,                0.13
2022-04-27 , DRN002328 ,               9426 ,     3 , 8            ,        67 ,                 0.8 ,                   0
2022-04-27 , DRN002662 ,              11060 ,     9 , 8            ,        80 ,                0.55 ,                   0
2022-04-27 , DRN005425 ,               6290 ,     6 , 6            ,        41 ,  0.8800000000000001 ,                0.06
2022-04-27 , DRN004743 ,              10833 ,     7 , 12           ,        88 , 0.44000000000000006 ,                0.04
2022-04-27 , DRN004421 ,              13442 ,     9 , 11           ,       111 ,                0.53 ,                0.05
2022-04-27 , DRN001267 ,            12176.4 ,     7 , 9            ,        94 ,  0.9099999999999999 ,                   0
2022-04-27 , DRN001140 ,              26466 ,    11 , 13           ,       105 ,                0.62 ,                0.08
2022-04-27 , DRN007903 ,               8076 ,    13 , 11           ,        94 ,                0.54 , 0.16999999999999998
2022-04-27 , DRN006245 ,               5824 ,    12 , 11           ,        63 ,  0.8099999999999999 ,                   0
2022-04-27 , DRN006633 ,               4702 ,     8 , 9            ,        52 , 0.11000000000000001 ,                0.01
2022-04-27 , DRN002817 ,               2472 ,     6 , 10           ,        28 ,                0.67 ,                   0
2022-04-27 , DRN007046 ,               4167 ,     7 , 8            ,        44 ,                0.16 ,                   0
2022-04-27 , DRN003455 ,               4652 ,     9 , 10           ,        61 ,                   1 , 0.13999999999999999
2022-04-27 , DRN007288 ,               6073 ,    12 , 16           ,        76 ,                0.62 ,                   0
2022-04-21 , DRN004447 ,              13842 ,     6 , 7            ,       108 , 0.47000000000000003 ,                   0
2022-04-21 , DRN005559 ,               5713 ,    12 , 11           ,        59 , 0.21000000000000002 ,                0.01
2022-04-21 , DRN006083 ,               3164 ,     7 , 5            ,        31 , 0.21000000000000002 ,                0.02
2022-04-21 , DRN002661 ,               5245 ,    12 , 10           ,        50 ,                0.85 ,                0.12
2022-04-21 , DRN005640 ,               5776 ,    14 , 9            ,        63 ,                0.53 ,                0.06
2022-04-21 , DRN005461 ,               6842 ,    14 , 13           ,        79 ,                0.45 ,                0.06
2022-04-21 , DRN006088 ,               4110 ,     8 , 8            ,        49 ,                0.12 ,                0.02
2022-04-21 , DRN004508 ,               4258 ,    12 , 15           ,        42 ,                0.38 ,                0.06
2022-04-21 , MVS11698  ,              57.75 ,     2 , 1            ,         5 ,                0.38 ,                0.12
2022-04-21 , MVS11395  ,            1245.75 ,    18 , 14           ,       208 , 0.22999999999999998 ,                   0
2022-04-21 , MVS11630  ,             578.25 ,     8 , 15           ,       108 , 0.27999999999999997 ,                0.05
2022-04-21 , MVS10721  ,             411.75 ,    16 , 4            ,        34 ,                0.55 ,                0.03
2022-04-21 , MVS11254  ,              675.5 ,    16 , 7            ,        95 ,                0.73 ,                0.08
2022-04-21 , MVS10887  ,             457.75 ,     7 , 6            ,        74 ,                0.26 ,                0.03
2022-04-21 , MVS11764  ,             1202.5 ,    12 , 15           ,       232 ,                0.26 ,                0.02
2022-04-21 , MVS11586  ,             573.75 ,    11 , 8            ,        92 ,                0.27 ,                0.02
2022-04-21 , MVS11680  ,              726.5 ,    12 , 9            ,       122 , 0.22999999999999998 ,                   0
2022-04-21 , MVS11602  ,                936 ,    25 , 8            ,        89 ,                 0.6 ,                0.04
2022-04-21 , MVS11823  ,             479.25 ,     9 , 5            ,        67 ,                0.54 ,                0.08
2022-04-21 , MVS11394  ,               1058 ,    20 , 12           ,       155 ,                0.36 , 0.06999999999999999
2022-04-21 , MVS11455  ,              490.5 ,     6 , 9            ,        85 , 0.06999999999999999 ,                   0
2022-04-21 , MVS11672  ,             685.25 ,    17 , 7            ,        71 ,                0.74 ,                   0
2022-04-21 , MVS11674  ,             1092.5 ,    20 , 11           ,       122 , 0.32999999999999996 ,                0.03
2022-04-21 , MVS11805  ,               1063 ,    20 , 13           ,       156 ,                0.39 ,                   0
2022-04-21 , MVS11278  ,               1092 ,    20 , 17           ,       171 ,                0.41 ,                0.03
2022-04-21 , MVS11523  ,             417.75 ,    10 , 8            ,        59 ,                0.19 ,                0.02
2022-04-21 , MVS10783  ,             896.75 ,     8 , 12           ,       153 ,                0.19 ,                0.02
2022-04-21 , MVS11433  ,            1466.75 ,    32 , 16           ,       187 , 0.42000000000000004 ,                   0
2022-04-21 , MVS11408  ,             1121.5 ,    20 , 16           ,       168 ,                0.27 ,                0.05
2022-04-21 , MVS11380  ,                408 ,    12 , 5            ,        30 ,                0.73 , 0.13999999999999999
2022-04-21 , MVS11575  ,             450.75 ,     5 , 5            ,        84 ,                 0.5 ,                   0
2022-04-21 , MVS11261  ,             918.75 ,    15 , 10           ,       145 ,                0.48 ,                   0
2022-04-21 , MVS11338  ,             1077.5 ,    23 , 11           ,       124 ,                 0.4 ,                0.04
2022-04-21 , MVS11817  ,             1188.5 ,    14 , 18           ,       215 ,                0.24 ,                0.01
2022-04-21 , MVS10553  ,                739 ,    14 , 9            ,       115 ,                0.32 ,                   0
2022-04-21 , MVS11770  ,             561.75 ,     8 , 14           ,       100 ,                0.16 ,                0.01
2022-04-21 , MVS11314  ,             474.75 ,     6 , 11           ,        69 ,                0.12 ,                   0
2022-04-21 , MVS11682  ,               1067 ,    12 , 10           ,       192 ,                0.32 ,                0.02
2022-04-21 , DRN007438 ,               5662 ,    12 , 10           ,        67 ,  0.6599999999999999 ,                0.03
2022-04-21 , DRN006579 ,               7263 ,    15 , 11           ,        82 ,  0.5599999999999999 ,                   0
2022-04-21 , DRN007540 ,               4359 ,     6 , 10           ,        58 ,                   1 ,                   0
2022-04-21 , DRN007546 ,               7414 ,    14 , 15           ,        61 ,                0.19 ,                0.01
2022-04-21 , DRN007534 ,               5586 ,    12 , 11           ,        71 ,                0.67 ,                0.05
2022-04-21 , DRN007529 ,               6435 ,    15 , 8            ,        74 ,  0.5900000000000001 ,                0.06
2022-04-21 , DRN003549 ,               5253 ,    12 , 12           ,        55 ,                0.75 ,                0.05
2022-04-21 , DRN005464 ,               4705 ,    11 , 12           ,        39 , 0.22000000000000003 ,                0.05
2022-04-21 , DRN003193 ,               4557 ,    12 , 14           ,        42 ,                0.15 ,                0.01
2022-04-21 , DRN005718 ,               6189 ,    12 , 10           ,        72 , 0.33999999999999997 ,                   0
2022-04-21 , DRN007507 ,               4691 ,    13 , 12           ,        39 , 0.47000000000000003 ,                0.02
2022-04-21 , DRN003012 ,               5653 ,    12 , 12           ,        70 ,  0.5599999999999999 ,                   0
2022-04-21 , DRN003418 ,               5040 ,    12 , 13           ,        51 , 0.11000000000000001 ,                0.01
2022-04-21 , DRN007822 ,               5252 ,    12 , 14           ,        55 ,                0.77 ,                0.12
2022-04-21 , DRN002807 ,               5537 ,    12 , 15           ,        65 ,                0.74 , 0.11000000000000001
2022-04-21 , DRN002980 ,               5768 ,    12 , 12           ,        74 ,                0.48 ,                0.03
2022-04-21 , DRN003107 ,               4859 ,    10 , 12           ,        65 ,                0.52 ,                   0
2022-04-21 , DRN004127 ,               7330 ,    13 , 12           ,        91 ,  0.6599999999999999 ,                0.03
2022-04-21 , DRN003179 ,               5610 ,    12 , 14           ,        67 ,                 0.5 ,                0.03
2022-04-21 , DRN002724 ,               5286 ,    12 , 12           ,        65 ,                0.43 ,                   0
2022-04-21 , DRN003192 ,               4099 ,     9 , 15           ,        42 ,                 0.2 ,                0.02
2022-04-21 , DRN003207 ,               4745 ,    12 , 13           ,        52 ,                0.64 ,                0.08
2022-04-21 , DRN005040 ,               1753 ,     5 , 10           ,        15 ,                0.45 ,                   0
2022-04-21 , DRN002877 ,               5919 ,    11 , 11           ,        63 , 0.11000000000000001 ,                   0
2022-04-21 , DRN003859 ,               6100 ,    15 , 10           ,        65 ,  0.6599999999999999 ,                0.03
2022-04-21 , DRN003862 ,               4984 ,    12 , 12           ,        56 ,                0.25 ,                0.05
2022-04-21 , DRN002870 ,               6856 ,    13 , 11           ,        89 ,                0.75 , 0.06999999999999999
2022-04-21 , DRN004190 ,               4833 ,    12 , 12           ,        54 ,                 0.6 ,                   0
2022-04-21 , DRN006390 ,               6608 ,    12 , 11           ,        80 ,                0.16 ,                   0
2022-04-21 , DRN003704 ,               5594 ,    12 , 13           ,        53 ,                 0.4 ,                0.05
2022-04-21 , DRN002813 ,               5023 ,    12 , 7            ,        46 ,                0.35 ,                0.02
2022-04-21 , DRN005552 ,               3135 ,     6 , 6            ,        33 ,                0.62 ,                0.19
2022-04-21 , DRN002909 ,               8647 ,    20 , 14           ,        94 ,                0.26 ,                   0
2022-04-21 , DRN003657 ,               4956 ,    12 , 9            ,        54 ,                0.37 ,                0.03
2022-04-21 , DRN003579 ,               4731 ,    10 , 10           ,        60 ,  0.9199999999999999 ,                   0
2022-04-21 , DRN001567 ,              15974 ,    12 , 11           ,       105 ,  0.5599999999999999 ,                0.04
2022-04-21 , DRN003392 ,              10375 ,     6 , 6            ,        71 ,                0.82 ,                0.18
2022-04-21 , DRN000826 ,              11634 ,     6 , 8            ,        62 ,                0.67 ,                0.08
2022-04-21 , DRN001471 ,               9335 ,     5 , 12           ,        86 ,                0.54 ,                0.08
2022-04-21 , DRN004771 ,              14503 ,    11 , 9            ,        94 ,                 0.5 ,                   0
2022-04-21 , DRN004740 ,              10367 ,     4 , 6            ,        83 ,                0.75 ,                   0
2022-04-21 , DRN001653 ,              23081 ,    11 , 12           ,       170 ,                0.63 ,                   0
2022-04-21 , DRN002051 ,               9251 ,     6 , 8            ,        74 , 0.44000000000000006 ,                0.06
2022-04-21 , DRN002619 ,               5487 ,     4 , 7            ,        40 ,                0.75 ,                0.08
2022-04-21 , DRN004486 ,              12619 ,     8 , 10           ,       108 ,  0.8099999999999999 ,                0.19
2022-04-21 , DRN001838 ,              22210 ,    14 , 14           ,       164 ,  0.8699999999999999 ,                0.09
2022-04-21 , DRN001315 ,              20661 ,    12 , 12           ,       171 ,                 0.9 ,                   0
2022-04-21 , DRN001522 ,               3632 ,     3 , 11           ,        33 ,                0.36 , 0.13999999999999999
2022-04-21 , DRN002324 ,               8893 ,     6 , 9            ,        70 ,                   1 , 0.16999999999999998
2022-04-21 , DRN005833 ,               1413 ,     3 , 10           ,        18 ,                0.67 ,                   0
2022-04-21 , DRN002583 ,               4463 ,     8 , 11           ,        47 ,  0.9099999999999999 ,                   0
2022-04-21 , DRN005908 ,               2855 ,     7 , 8            ,        31 ,                0.75 ,                0.31
2022-04-21 , DRN004276 ,               5938 ,    12 , 13           ,        70 , 0.16999999999999998 ,                   0
2022-04-21 , DRN006751 ,               6285 ,    12 , 11           ,        73 ,                0.26 ,                0.04
2022-04-21 , DRN006076 ,               5215 ,     9 , 10           ,        72 ,  0.8800000000000001 ,                0.08
2022-04-21 , DRN005634 ,               7206 ,    13 , 16           ,        81 ,                0.53 , 0.11000000000000001
2022-04-21 , DRN006565 ,               1054 ,     2 , 11           ,        15 , 0.32999999999999996 ,                   0
2022-04-21 , DRN005774 ,               1115 ,     2 , 11           ,        13 ,                 0.5 ,                   0
2022-04-21 , DRN005831 ,               4586 ,    10 , 10           ,        48 , 0.13999999999999999 ,                0.02
2022-04-21 , DRN006099 ,               5293 ,    12 , 11           ,        61 , 0.42000000000000004 ,                0.04
2022-04-21 , DRN006412 ,               4804 ,     9 , 8            ,        52 ,                0.12 ,                0.01
2022-04-21 , DRN006930 ,               2574 ,     7 , 11           ,        26 ,                0.25 ,                   0
2022-04-21 , DRN006734 ,               6101 ,    12 , 11           ,        69 ,                 0.6 , 0.06999999999999999
2022-04-21 , DRN006486 ,               6896 ,    12 , 10           ,        82 , 0.33999999999999997 ,                0.02
2022-04-21 , DRN006031 ,               5198 ,    12 , 11           ,        54 ,                0.65 ,                0.09
2022-04-21 , DRN006445 ,               6962 ,    15 , 11           ,        68 ,                0.89 ,                0.04
2022-04-21 , DRN006593 ,               5802 ,    12 , 12           ,        67 ,                0.72 ,                   0
2022-04-21 , DRN007601 ,               6446 ,    12 , 10           ,        67 , 0.27999999999999997 ,                0.02
2022-04-21 , DRN006717 ,               6457 ,    12 , 10           ,        78 ,                 0.2 ,                   0
2022-04-21 , DRN006420 ,               5996 ,    11 , 11           ,        68 , 0.13999999999999999 ,                0.01
2022-04-21 , DRN006406 ,               6312 ,    12 , 13           ,        82 ,                0.75 ,                   0
2022-04-21 , DRN006183 ,               2804 ,     8 , 13           ,        27 ,                0.32 ,                0.05
2022-04-21 , DRN006358 ,               5103 ,    12 , 11           ,        56 ,                0.76 ,                 0.1
2022-04-21 , DRN005622 ,               5874 ,    12 , 11           ,        73 , 0.42000000000000004 ,                0.03
2022-04-21 , DRN003302 ,               5014 ,    12 , 10           ,        50 , 0.32999999999999996 ,                0.03
2022-04-21 , DRN006493 ,               4421 ,     9 , 9            ,        46 , 0.42000000000000004 , 0.11000000000000001
2022-04-21 , DRN006763 ,               2714 ,     7 , 10           ,        30 ,  0.6900000000000001 ,                0.08
2022-04-21 , DRN007195 ,               6550 ,    16 , 11           ,        62 ,                0.32 ,                0.03
2022-04-21 , DRN005131 ,               3018 ,     7 , 11           ,        27 , 0.47000000000000003 ,                   0
2022-04-21 , DRN007151 ,               3066 ,     6 , 15           ,        32 ,                0.09 ,                0.01
2022-04-21 , DRN002669 ,               5902 ,    13 , 11           ,        65 ,                0.43 ,                0.19
2022-04-21 , DRN006396 ,               1620 ,     5 , 11           ,        13 ,                   1 ,                   0
2022-04-21 , DRN007114 ,               5129 ,    12 , 14           ,        56 ,  0.8699999999999999 ,                0.03
2022-04-21 , DRN006442 ,               1552 ,     4 , 12           ,        15 ,                0.13 ,                0.02
2022-04-21 , DRN007517 ,               5615 ,    10 , 8            ,        72 ,  0.8300000000000001 ,                   0
2022-04-21 , DRN007354 ,               5412 ,    13 , 9            ,        54 , 0.22999999999999998 ,                0.09
2022-04-21 , DRN006585 ,               5588 ,    14 , 12           ,        52 ,  0.6799999999999999 ,                0.04
2022-04-21 , DRN006924 ,               5817 ,    12 , 11           ,        66 ,                   1 ,                0.05
2022-04-21 , DRN007253 ,               7371 ,    15 , 10           ,        86 ,                0.19 ,                   0
2022-04-21 , DRN001893 ,              13632 ,     9 , 10           ,        98 ,  0.8099999999999999 ,                0.08
2022-04-21 , DRN001608 ,               9256 ,     5 , 11           ,        91 ,                0.38 ,                   0
2022-04-21 , DRN002472 ,              12696 ,     5 , 7            ,       109 ,                0.64 ,                   0
2022-04-21 , DRN002593 ,              19449 ,    11 , 11           ,       158 ,                0.67 ,                 0.1
2022-04-21 , DRN002476 ,              11039 ,     8 , 9            ,        84 ,                0.71 ,                   0
2022-04-21 , DRN004768 ,               5340 ,     4 , 3            ,        39 ,  0.8800000000000001 ,                0.12
2022-04-21 , DRN002713 ,               5048 ,     2 , 5            ,        49 ,                 0.5 , 0.16999999999999998
2022-04-21 , DRN004978 ,                971 ,     1 , 10           ,        13 ,                   1 ,                   0
2022-04-21 , DRN005215 ,               4122 ,     2 , 6            ,        57 ,  0.5700000000000001 ,                0.36
2022-04-21 , DRN005187 ,              21713 ,     4 , 11           ,       123 ,                 0.6 ,                0.45
2022-04-21 , DRN005421 ,              21194 ,     7 , 9            ,        63 ,                0.64 ,                   0
2022-04-21 , DRN004877 ,               7284 ,     7 , 10           ,        82 ,                0.43 ,                0.05
2022-04-21 , DRN005191 ,               2074 ,     2 , 5            ,        26 ,                 0.5 ,                0.08
2022-04-21 , DRN005450 ,               3260 ,     4 , 6            ,        35 ,                0.35 ,                0.06
2022-04-21 , DRN005873 ,              11685 ,     8 , 10           ,       149 ,  0.8800000000000001 ,                0.29
2022-04-21 , DRN004858 ,               8706 ,     3 , 8            ,        53 ,                   1 ,                   0
2022-04-21 , DRN005323 ,               5824 ,     4 , 9            ,        75 ,                0.26 , 0.11000000000000001
2022-04-21 , DRN005518 ,               2010 ,     1 , 2            ,        31 ,                0.25 ,                   0
2022-04-21 , DRN005105 ,               8556 ,     7 , 8            ,       108 ,                   1 ,                   0
2022-04-21 , DRN005424 ,                807 ,     1 , 2            ,         5 ,                0.25 ,                   0
2022-04-21 , DRN004985 ,              13413 ,     4 , 8            ,        57 ,                0.62 ,                0.12
2022-04-21 , DRN005051 ,              12622 ,     4 , 5            ,        36 ,  0.8800000000000001 ,                0.25
2022-04-21 , DRN007097 ,               5763 ,    11 , 14           ,        68 , 0.44000000000000006 ,                   0
2022-04-21 , DRN007236 ,               6047 ,    12 , 11           ,        75 ,                0.85 ,                0.05
2022-04-21 , DRN005986 ,               4574 ,     8 , 10           ,        51 , 0.06999999999999999 ,                0.01
2022-04-21 , DRN007200 ,                741 ,     2 , 7            ,         7 ,                0.71 , 0.13999999999999999
2022-04-21 , DRN006171 ,               1416 ,     3 , 14           ,        15 ,                 0.5 ,                   0
2022-04-21 , DRN007062 ,               8553 ,    13 , 13           ,        97 , 0.49000000000000005 ,                0.05
2022-04-21 , DRN006838 ,               3447 ,     8 , 4            ,        39 , 0.47000000000000003 ,                0.03
